P,G,X,CHF,grid_base_proxy,grid_base_final
2000.0,50.0,0.3,1447.0,1380.5,1380.5
2000.0,50.0,0.35,1331.0,1241.0,1241.0
2000.0,50.0,0.4,1209.0,1109.5,1109.5
2000.0,50.0,0.45,1089.0,1042.0,1042.0
2000.0,50.0,0.5,1069.0,1019.5,1019.5
2000.0,50.0,0.6,924.0,902.5,902.5
2000.0,50.0,0.7,845.0,813.5,813.5
2000.0,50.0,0.8,658.0,536.5,536.5
2000.0,50.0,0.9,373.0,355.5,355.5
2000.0,100.0,-0.5,8767.0,8547.5,8547.5
2000.0,100.0,-0.4,7820.0,7650.5,7650.5
2000.0,100.0,-0.3,7040.0,6868.5,6868.5
2000.0,100.0,-0.2,6207.0,6069.5,6069.5
2000.0,100.0,-0.15,5946.0,5615.0,5615.0
2000.0,100.0,-0.1,5556.0,5204.5,5204.5
2000.0,100.0,-0.05,5241.0,4762.5,4762.5
2000.0,100.0,0.0,4757.0,4365.0,4365.0
2000.0,100.0,0.05,4071.0,3782.0,3782.0
2000.0,100.0,0.1,3657.0,3235.0,3235.0
2000.0,100.0,0.15,3326.0,2977.5,2977.5
2000.0,100.0,0.2,3072.0,2815.5,2815.5
2000.0,100.0,0.25,2933.0,2674.5,2674.5
2000.0,100.0,0.3,2801.0,2560.0,2560.0
2000.0,100.0,0.35,2599.0,2404.0,2404.0
2000.0,100.0,0.4,2487.0,2324.0,2324.0
2000.0,100.0,0.45,2393.0,2289.0,2289.0
2000.0,100.0,0.5,2313.0,2156.0,2156.0
2000.0,100.0,0.6,1996.0,1881.5,1881.5
2000.0,100.0,0.7,1720.0,1568.5,1568.5
2000.0,100.0,0.8,1123.0,986.0,986.0
2000.0,100.0,0.9,594.0,586.5,586.5
2000.0,300.0,-0.5,9784.0,9814.5,9814.5
2000.0,300.0,-0.4,8590.0,8577.0,8577.0
2000.0,300.0,-0.3,7775.0,7659.5,7659.5
2000.0,300.0,-0.2,7108.0,6823.5,6823.5
2000.0,300.0,-0.15,6722.0,6387.0,6387.0
2000.0,300.0,-0.1,6403.0,5833.5,5833.5
2000.0,300.0,-0.05,6064.0,5460.0,5460.0
2000.0,300.0,0.0,5659.0,5243.5,5243.5
2000.0,300.0,0.05,5220.0,5008.0,5008.0
2000.0,300.0,0.1,4908.0,4675.5,4675.5
2000.0,300.0,0.15,4646.0,4318.0,4318.0
2000.0,300.0,0.2,4362.0,4110.5,4110.5
2000.0,300.0,0.25,4026.0,3892.0,3892.0
2000.0,300.0,0.3,3725.0,3695.0,3695.0
2000.0,300.0,0.35,3563.0,3482.0,3482.0
2000.0,300.0,0.4,3475.0,3311.5,3311.5
2000.0,300.0,0.45,3375.0,3155.5,3155.5
2000.0,300.0,0.5,3276.0,3039.5,3039.5
2000.0,300.0,0.6,2998.0,2433.5,2433.5
2000.0,300.0,0.7,2266.0,1961.0,1961.0
2000.0,300.0,0.8,1252.0,1222.5,1222.5
2000.0,300.0,0.9,690.0,703.5,703.5
2000.0,500.0,-0.5,11464.0,11428.0,11428.0
2000.0,500.0,-0.4,9687.0,9813.5,9813.5
2000.0,500.0,-0.3,8430.0,8360.5,8360.5
2000.0,500.0,-0.2,7528.0,7313.0,7313.0
2000.0,500.0,-0.15,6977.0,6596.0,6596.0
2000.0,500.0,-0.1,6611.0,5955.0,5955.0
2000.0,500.0,-0.05,6260.0,5604.5,5604.5
2000.0,500.0,0.0,6084.0,5386.5,5386.5
2000.0,500.0,0.05,5540.0,5258.0,5258.0
2000.0,500.0,0.1,5280.0,4977.0,4977.0
2000.0,500.0,0.15,4924.0,4709.5,4709.5
2000.0,500.0,0.2,4584.0,4507.0,4507.0
2000.0,500.0,0.25,4373.0,4352.5,4352.5
2000.0,500.0,0.3,4197.0,4111.0,4111.0
2000.0,500.0,0.35,4076.0,3968.5,3968.5
2000.0,500.0,0.4,3929.0,3864.5,3864.5
2000.0,500.0,0.45,3828.0,3752.0,3752.0
2000.0,500.0,0.5,3695.0,3593.5,3593.5
2000.0,500.0,0.6,3362.0,2576.5,2576.5
2000.0,500.0,0.7,1898.0,1856.0,1856.0
2000.0,500.0,0.8,1109.0,1126.5,1126.5
2000.0,500.0,0.9,609.0,666.5,666.5
2000.0,750.0,-0.5,13730.0,13762.5,13762.5
2000.0,750.0,-0.4,11557.0,11595.0,11595.0
2000.0,750.0,-0.3,9579.0,9471.5,9471.5
2000.0,750.0,-0.2,7868.0,7784.5,7784.5
2000.0,750.0,-0.15,7076.0,6849.5,6849.5
2000.0,750.0,-0.1,6656.0,6072.5,6072.5
2000.0,750.0,-0.05,6388.0,5694.0,5694.0
2000.0,750.0,0.0,6097.0,5545.0,5545.0
2000.0,750.0,0.05,5696.0,5390.5,5390.5
2000.0,750.0,0.1,5338.0,5179.5,5179.5
2000.0,750.0,0.15,5083.0,4903.0,4903.0
2000.0,750.0,0.2,4870.0,4685.0,4685.0
2000.0,750.0,0.25,4700.0,4492.5,4492.5
2000.0,750.0,0.3,4590.0,4264.0,4264.0
2000.0,750.0,0.35,4478.0,4200.5,4200.5
2000.0,750.0,0.4,4396.0,3975.0,3975.0
2000.0,750.0,0.45,4033.0,3781.0,3781.0
2000.0,750.0,0.5,3811.0,3514.0,3514.0
2000.0,750.0,0.6,1948.0,1950.5,1950.5
2000.0,750.0,0.7,1194.0,1287.0,1287.0
2000.0,750.0,0.8,700.0,626.0,626.0
2000.0,750.0,0.9,229.0,297.5,297.5
2000.0,1000.0,-0.5,16027.0,15830.0,15830.0
2000.0,1000.0,-0.4,13171.0,13073.5,13073.5
2000.0,1000.0,-0.3,10583.0,10474.5,10474.5
2000.0,1000.0,-0.2,7982.0,7979.0,7979.0
2000.0,1000.0,-0.15,7118.0,6971.5,6971.5
2000.0,1000.0,-0.1,6692.0,6129.0,6129.0
2000.0,1000.0,-0.05,6371.0,5944.5,5944.5
2000.0,1000.0,0.0,6185.0,5756.5,5756.5
2000.0,1000.0,0.05,5781.0,5581.5,5581.5
2000.0,1000.0,0.1,5417.0,5264.5,5264.5
2000.0,1000.0,0.15,5197.0,4969.5,4969.5
2000.0,1000.0,0.2,5083.0,4759.5,4759.5
2000.0,1000.0,0.25,4992.0,4602.5,4602.5
2000.0,1000.0,0.3,4961.0,4412.0,4412.0
2000.0,1000.0,0.35,4792.0,4199.0,4199.0
2000.0,1000.0,0.4,4196.0,3803.5,3803.5
2000.0,1000.0,0.45,3311.0,3249.5,3249.5
2000.0,1000.0,0.5,2751.0,2390.0,2390.0
2000.0,1000.0,0.6,1260.0,1520.5,1520.5
2000.0,1000.0,0.7,597.0,768.5,768.5
2000.0,1000.0,0.8,359.0,388.0,388.0
2000.0,1000.0,0.9,174.0,199.0,199.0
2000.0,1500.0,-0.5,18947.0,18529.0,18529.0
2000.0,1500.0,-0.4,15537.0,15448.5,15448.5
2000.0,1500.0,-0.3,12233.0,12360.5,12360.5
2000.0,1500.0,-0.2,9416.0,9304.0,9304.0
2000.0,1500.0,-0.15,8215.0,8088.0,8088.0
2000.0,1500.0,-0.1,7670.0,7518.0,7518.0
2000.0,1500.0,-0.05,7342.0,7151.5,7151.5
2000.0,1500.0,0.0,6660.0,6508.5,6508.5
2000.0,1500.0,0.05,6095.0,5881.5,5881.5
2000.0,1500.0,0.1,5463.0,5320.0,5320.0
2000.0,1500.0,0.15,5141.0,4908.5,4908.5
2000.0,1500.0,0.2,4871.0,4613.5,4613.5
2000.0,1500.0,0.25,4766.0,4351.0,4351.0
2000.0,1500.0,0.3,4524.0,4177.0,4177.0
2000.0,1500.0,0.35,4389.0,3665.0,3665.0
2000.0,1500.0,0.4,2926.0,2611.5,2611.5
2000.0,1500.0,0.45,1903.0,2134.0,2134.0
2000.0,1500.0,0.5,897.0,1799.5,1799.5
2000.0,1500.0,0.6,512.0,535.0,535.0
2000.0,1500.0,0.7,288.0,437.0,437.0
2000.0,1500.0,0.8,163.0,197.0,197.0
2000.0,1500.0,0.9,97.0,107.0,107.0
2000.0,2000.0,-0.5,21106.0,20731.0,20731.0
2000.0,2000.0,-0.4,17297.0,17197.0,17197.0
2000.0,2000.0,-0.3,13588.0,13776.5,13776.5
2000.0,2000.0,-0.2,10513.0,10304.0,10304.0
2000.0,2000.0,-0.15,9584.0,9192.0,9192.0
2000.0,2000.0,-0.1,8982.0,8183.0,8183.0
2000.0,2000.0,-0.05,8305.0,7462.0,7462.0
2000.0,2000.0,0.0,7261.0,6873.0,6873.0
2000.0,2000.0,0.05,6199.0,5908.5,5908.5
2000.0,2000.0,0.1,5406.0,5211.0,5211.0
2000.0,2000.0,0.15,4996.0,4799.5,4799.5
2000.0,2000.0,0.2,4595.0,4365.0,4365.0
2000.0,2000.0,0.25,4283.0,3969.0,3969.0
2000.0,2000.0,0.3,3824.0,3556.0,3556.0
2000.0,2000.0,0.35,3026.0,2702.5,2702.5
2000.0,2000.0,0.4,1357.0,1867.0,1867.0
2000.0,2000.0,0.45,1172.0,1306.0,1306.0
2000.0,2000.0,0.5,682.0,781.0,781.0
2000.0,2000.0,0.6,418.0,383.5,383.5
2000.0,2000.0,0.7,196.0,217.0,217.0
2000.0,2000.0,0.8,97.0,102.5,102.5
2000.0,2000.0,0.9,60.0,64.0,64.0
2000.0,2500.0,-0.5,23353.0,22859.5,22859.5
2000.0,2500.0,-0.4,19098.0,18922.5,18922.5
2000.0,2500.0,-0.3,14933.0,14950.5,14950.5
2000.0,2500.0,-0.2,11161.0,10951.0,10951.0
2000.0,2500.0,-0.15,10279.0,9793.5,9793.5
2000.0,2500.0,-0.1,8996.0,8531.5,8531.5
2000.0,2500.0,-0.05,8116.0,7543.5,7543.5
2000.0,2500.0,0.0,7196.0,6902.0,6902.0
2000.0,2500.0,0.05,5976.0,5859.0,5859.0
2000.0,2500.0,0.1,5302.0,5113.0,5113.0
2000.0,2500.0,0.15,4856.0,4665.5,4665.5
2000.0,2500.0,0.2,4552.0,4147.0,4147.0
2000.0,2500.0,0.25,3943.0,3762.5,3762.5
2000.0,2500.0,0.3,3328.0,3237.0,3237.0
2000.0,2500.0,0.35,1613.0,2048.5,2048.5
2000.0,2500.0,0.4,1237.0,1415.5,1415.5
2000.0,2500.0,0.45,958.0,900.5,900.5
2000.0,2500.0,0.5,556.0,589.0,589.0
2000.0,2500.0,0.6,313.0,321.0,321.0
2000.0,2500.0,0.7,157.0,159.0,159.0
2000.0,2500.0,0.8,53.0,56.0,56.0
2000.0,2500.0,0.9,29.0,32.5,32.5
2000.0,3000.0,-0.5,25197.0,24471.0,24471.0
2000.0,3000.0,-0.4,20509.0,20302.0,20302.0
2000.0,3000.0,-0.3,15816.0,15961.5,15961.5
2000.0,3000.0,-0.2,11602.0,11370.0,11370.0
2000.0,3000.0,-0.15,10578.0,10115.5,10115.5
2000.0,3000.0,-0.1,8792.0,8584.0,8584.0
2000.0,3000.0,-0.05,7549.0,7418.5,7418.5
2000.0,3000.0,0.0,7112.0,6766.5,6766.5
2000.0,3000.0,0.05,5860.0,5721.0,5721.0
2000.0,3000.0,0.1,5169.0,5029.0,5029.0
2000.0,3000.0,0.15,4798.0,4541.5,4541.5
2000.0,3000.0,0.2,4483.0,4036.5,4036.5
2000.0,3000.0,0.25,3798.0,3511.5,3511.5
2000.0,3000.0,0.3,2570.0,2579.5,2579.5
2000.0,3000.0,0.35,1185.0,1633.0,1633.0
2000.0,3000.0,0.4,1020.0,1041.5,1041.5
2000.0,3000.0,0.45,731.0,737.5,737.5
2000.0,3000.0,0.5,594.0,580.5,580.5
2000.0,3000.0,0.6,331.0,330.5,330.5
2000.0,3000.0,0.7,172.0,173.5,173.5
2000.0,3000.0,0.8,59.0,61.0,61.0
2000.0,3000.0,0.9,27.0,28.0,28.0
2000.0,3500.0,-0.5,26816.0,26059.5,26059.5
2000.0,3500.0,-0.4,21723.0,21546.0,21546.0
2000.0,3500.0,-0.3,16526.0,16636.0,16636.0
2000.0,3500.0,-0.2,11317.0,11226.0,11226.0
2000.0,3500.0,-0.15,10169.0,9992.0,9992.0
2000.0,3500.0,-0.1,8672.0,8475.5,8475.5
2000.0,3500.0,-0.05,7475.0,7353.0,7353.0
2000.0,3500.0,0.0,7057.0,6692.5,6692.5
2000.0,3500.0,0.05,5794.0,5640.5,5640.5
2000.0,3500.0,0.1,5042.0,4955.0,4955.0
2000.0,3500.0,0.15,4687.0,4437.5,4437.5
2000.0,3500.0,0.2,4310.0,3913.5,3913.5
2000.0,3500.0,0.25,3476.0,3338.0,3338.0
2000.0,3500.0,0.3,2403.0,2334.5,2334.5
2000.0,3500.0,0.35,1342.0,1453.5,1453.5
2000.0,3500.0,0.4,979.0,1013.0,1013.0
2000.0,3500.0,0.45,839.0,845.0,845.0
2000.0,3500.0,0.5,697.0,703.5,703.5
2000.0,3500.0,0.6,442.0,444.5,444.5
2000.0,3500.0,0.7,254.0,257.5,257.5
2000.0,3500.0,0.8,83.0,86.0,86.0
2000.0,3500.0,0.9,36.0,36.0,36.0
2000.0,4000.0,-0.5,28328.0,27460.5,27460.5
2000.0,4000.0,-0.4,22765.0,22588.5,22588.5
2000.0,4000.0,-0.3,16902.0,17267.0,17267.0
2000.0,4000.0,-0.2,10802.0,10750.0,10750.0
2000.0,4000.0,-0.15,9806.0,9596.0,9596.0
2000.0,4000.0,-0.1,8752.0,8489.0,8489.0
2000.0,4000.0,-0.05,7542.0,7297.5,7297.5
2000.0,4000.0,0.0,7103.0,6611.0,6611.0
2000.0,4000.0,0.05,5878.0,5620.5,5620.5
2000.0,4000.0,0.1,4951.0,4813.5,4813.5
2000.0,4000.0,0.15,4485.0,4275.0,4275.0
2000.0,4000.0,0.2,3868.0,3708.5,3708.5
2000.0,4000.0,0.25,3301.0,3217.5,3217.5
2000.0,4000.0,0.3,2367.0,2347.0,2347.0
2000.0,4000.0,0.35,1642.0,1614.5,1614.5
2000.0,4000.0,0.4,1318.0,1284.0,1284.0
2000.0,4000.0,0.45,1147.0,1132.5,1132.5
2000.0,4000.0,0.5,996.0,947.0,947.0
2000.0,4000.0,0.6,606.0,585.0,585.0
2000.0,4000.0,0.7,318.0,317.0,317.0
2000.0,4000.0,0.8,104.0,105.5,105.5
2000.0,4000.0,0.9,40.0,40.5,40.5
2000.0,4500.0,-0.5,29717.0,28716.5,28716.5
2000.0,4500.0,-0.4,23920.0,23615.0,23615.0
2000.0,4500.0,-0.3,17644.0,17873.5,17873.5
2000.0,4500.0,-0.2,10857.0,10869.0,10869.0
2000.0,4500.0,-0.15,9984.0,9936.0,9936.0
2000.0,4500.0,-0.1,8899.0,8784.5,8784.5
2000.0,4500.0,-0.05,7663.0,7389.0,7389.0
2000.0,4500.0,0.0,7149.0,6756.0,6756.0
2000.0,4500.0,0.05,5913.0,5615.0,5615.0
2000.0,4500.0,0.1,4875.0,4630.5,4630.5
2000.0,4500.0,0.15,4223.0,4090.0,4090.0
2000.0,4500.0,0.2,3760.0,3588.5,3588.5
2000.0,4500.0,0.25,3206.0,3082.5,3082.5
2000.0,4500.0,0.3,2375.0,2357.5,2357.5
2000.0,4500.0,0.35,1758.0,1742.5,1742.5
2000.0,4500.0,0.4,1445.0,1433.0,1433.0
2000.0,4500.0,0.45,1258.0,1242.0,1242.0
2000.0,4500.0,0.5,1062.0,1054.5,1054.5
2000.0,4500.0,0.6,653.0,648.5,648.5
2000.0,4500.0,0.7,340.0,343.0,343.0
2000.0,4500.0,0.8,119.0,120.5,120.5
2000.0,4500.0,0.9,47.0,49.0,49.0
2000.0,5000.0,-0.5,30638.0,29747.5,29747.5
2000.0,5000.0,-0.4,24767.0,24576.5,24576.5
2000.0,5000.0,-0.3,18164.0,18481.5,18481.5
2000.0,5000.0,-0.2,11811.0,11907.0,11907.0
2000.0,5000.0,-0.15,10290.0,10181.5,10181.5
2000.0,5000.0,-0.1,9037.0,8976.5,8976.5
2000.0,5000.0,-0.05,7624.0,7475.5,7475.5
2000.0,5000.0,0.0,7195.0,6765.0,6765.0
2000.0,5000.0,0.05,5997.0,5657.0,5657.0
2000.0,5000.0,0.1,4789.0,4537.5,4537.5
2000.0,5000.0,0.15,4069.0,3931.5,3931.5
2000.0,5000.0,0.2,3605.0,3470.5,3470.5
2000.0,5000.0,0.25,3089.0,3009.5,3009.5
2000.0,5000.0,0.3,2389.0,2335.5,2335.5
2000.0,5000.0,0.35,1803.0,1807.0,1807.0
2000.0,5000.0,0.4,1545.0,1530.0,1530.0
2000.0,5000.0,0.45,1346.0,1333.0,1333.0
2000.0,5000.0,0.5,1131.0,1125.5,1125.5
2000.0,5000.0,0.6,712.0,710.0,710.0
2000.0,5000.0,0.7,380.0,377.0,377.0
2000.0,5000.0,0.8,134.0,138.5,138.5
2000.0,5000.0,0.9,56.0,59.0,59.0
2000.0,5500.0,-0.5,32102.0,31040.0,31040.0
2000.0,5500.0,-0.4,25866.0,25527.5,25527.5
2000.0,5500.0,-0.3,18832.0,19409.5,19409.5
2000.0,5500.0,-0.2,12769.0,12762.0,12762.0
2000.0,5500.0,-0.15,10862.0,10771.0,10771.0
2000.0,5500.0,-0.1,9069.0,9130.0,9130.0
2000.0,5500.0,-0.05,7652.0,7518.5,7518.5
2000.0,5500.0,0.0,7041.0,6688.0,6688.0
2000.0,5500.0,0.05,6021.0,5651.5,5651.5
2000.0,5500.0,0.1,4783.0,4549.5,4549.5
2000.0,5500.0,0.15,3970.0,3843.5,3843.5
2000.0,5500.0,0.2,3532.0,3432.5,3432.5
2000.0,5500.0,0.25,3006.0,2948.0,2948.0
2000.0,5500.0,0.3,2379.0,2338.0,2338.0
2000.0,5500.0,0.35,1897.0,1883.0,1883.0
2000.0,5500.0,0.4,1647.0,1635.0,1635.0
2000.0,5500.0,0.45,1440.0,1428.5,1428.5
2000.0,5500.0,0.5,1212.0,1207.5,1207.5
2000.0,5500.0,0.6,781.0,781.0,781.0
2000.0,5500.0,0.7,412.0,413.5,413.5
2000.0,5500.0,0.8,153.0,160.0,160.0
2000.0,5500.0,0.9,67.0,70.5,70.5
2000.0,6000.0,-0.5,33085.0,32043.0,32043.0
2000.0,6000.0,-0.4,26751.0,26426.5,26426.5
2000.0,6000.0,-0.3,19986.0,20269.0,20269.0
2000.0,6000.0,-0.2,13576.0,13700.5,13700.5
2000.0,6000.0,-0.15,11244.0,11235.0,11235.0
2000.0,6000.0,-0.1,9316.0,9357.5,9357.5
2000.0,6000.0,-0.05,7681.0,7630.5,7630.5
2000.0,6000.0,0.0,6987.0,6675.0,6675.0
2000.0,6000.0,0.05,6065.0,5609.0,5609.0
2000.0,6000.0,0.1,4800.0,4530.0,4530.0
2000.0,6000.0,0.15,3812.0,3704.0,3704.0
2000.0,6000.0,0.2,3481.0,3389.5,3389.5
2000.0,6000.0,0.25,2959.0,2909.5,2909.5
2000.0,6000.0,0.3,2391.0,2352.5,2352.5
2000.0,6000.0,0.35,1992.0,1971.0,1971.0
2000.0,6000.0,0.4,1742.0,1732.5,1732.5
2000.0,6000.0,0.45,1516.0,1506.0,1506.0
2000.0,6000.0,0.5,1287.0,1281.0,1281.0
2000.0,6000.0,0.6,848.0,847.5,847.5
2000.0,6000.0,0.7,452.0,455.5,455.5
2000.0,6000.0,0.8,177.0,186.0,186.0
2000.0,6000.0,0.9,80.0,85.0,85.0
2000.0,6500.0,-0.5,34156.0,33031.0,33031.0
2000.0,6500.0,-0.4,27592.0,27214.5,27214.5
2000.0,6500.0,-0.3,20946.0,20992.5,20992.5
2000.0,6500.0,-0.2,14138.0,14304.5,14304.5
2000.0,6500.0,-0.15,11703.0,11592.5,11592.5
2000.0,6500.0,-0.1,9812.0,9802.0,9802.0
2000.0,6500.0,-0.05,7927.0,7861.0,7861.0
2000.0,6500.0,0.0,6933.0,6739.5,6739.5
2000.0,6500.0,0.05,6099.0,5740.0,5740.0
2000.0,6500.0,0.1,4851.0,4602.0,4602.0
2000.0,6500.0,0.15,3728.0,3691.5,3691.5
2000.0,6500.0,0.2,3431.0,3354.0,3354.0
2000.0,6500.0,0.25,2947.0,2919.0,2919.0
2000.0,6500.0,0.3,2452.0,2421.0,2421.0
2000.0,6500.0,0.35,2094.0,2064.0,2064.0
2000.0,6500.0,0.4,1842.0,1832.0,1832.0
2000.0,6500.0,0.45,1602.0,1592.5,1592.5
2000.0,6500.0,0.5,1371.0,1363.0,1363.0
2000.0,6500.0,0.6,928.0,926.0,926.0
2000.0,6500.0,0.7,499.0,504.5,504.5
2000.0,6500.0,0.8,205.0,215.0,215.0
2000.0,6500.0,0.9,95.0,100.5,100.5
2000.0,7000.0,-0.5,35131.0,33970.5,33970.5
2000.0,7000.0,-0.4,28383.0,27978.0,27978.0
2000.0,7000.0,-0.3,21563.0,21562.5,21562.5
2000.0,7000.0,-0.2,14625.0,14731.5,14731.5
2000.0,7000.0,-0.15,12253.0,12162.0,12162.0
2000.0,7000.0,-0.1,10016.0,10025.5,10025.5
2000.0,7000.0,-0.05,8186.0,8131.0,8131.0
2000.0,7000.0,0.0,6988.0,6818.5,6818.5
2000.0,7000.0,0.05,6134.0,5862.5,5862.5
2000.0,7000.0,0.1,4932.0,4640.5,4640.5
2000.0,7000.0,0.15,3753.0,3702.0,3702.0
2000.0,7000.0,0.2,3344.0,3314.5,3314.5
2000.0,7000.0,0.25,2933.0,2896.0,2896.0
2000.0,7000.0,0.3,2513.0,2490.0,2490.0
2000.0,7000.0,0.35,2190.0,2159.5,2159.5
2000.0,7000.0,0.4,1935.0,1926.5,1926.5
2000.0,7000.0,0.45,1692.0,1683.0,1683.0
2000.0,7000.0,0.5,1458.0,1451.0,1451.0
2000.0,7000.0,0.6,1006.0,1003.5,1003.5
2000.0,7000.0,0.7,551.0,557.0,557.0
2000.0,7000.0,0.8,233.0,246.0,246.0
2000.0,7000.0,0.9,110.0,116.5,116.5
2000.0,7500.0,-0.5,35897.0,34869.5,34869.5
2000.0,7500.0,-0.4,29010.0,28628.0,28628.0
2000.0,7500.0,-0.3,22130.0,22172.5,22172.5
2000.0,7500.0,-0.2,15499.0,15493.5,15493.5
2000.0,7500.0,-0.15,12704.0,12580.0,12580.0
2000.0,7500.0,-0.1,10558.0,10556.5,10556.5
2000.0,7500.0,-0.05,8396.0,8357.0,8357.0
2000.0,7500.0,0.0,7041.0,6925.0,6925.0
2000.0,7500.0,0.05,6198.0,5942.0,5942.0
2000.0,7500.0,0.1,5027.0,4689.5,4689.5
2000.0,7500.0,0.15,3844.0,3739.0,3739.0
2000.0,7500.0,0.2,3322.0,3289.5,3289.5
2000.0,7500.0,0.25,2983.0,2952.5,2952.5
2000.0,7500.0,0.3,2581.0,2562.0,2562.0
2000.0,7500.0,0.35,2286.0,2272.5,2272.5
2000.0,7500.0,0.4,2013.0,2001.0,2001.0
2000.0,7500.0,0.45,1767.0,1755.5,1755.5
2000.0,7500.0,0.5,1530.0,1521.5,1521.5
2000.0,7500.0,0.6,1073.0,1070.5,1070.5
2000.0,7500.0,0.7,599.0,602.0,602.0
2000.0,7500.0,0.8,247.0,265.0,265.0
2000.0,7500.0,0.9,118.0,126.0,126.0
2000.0,8000.0,-0.5,36663.0,35711.0,35711.0
2000.0,8000.0,-0.4,29609.0,29303.5,29303.5
2000.0,8000.0,-0.3,22628.0,22862.5,22862.5
2000.0,8000.0,-0.2,16442.0,16246.0,16246.0
2000.0,8000.0,-0.15,13306.0,13239.0,13239.0
2000.0,8000.0,-0.1,10940.0,11019.0,11019.0
2000.0,8000.0,-0.05,8676.0,8589.0,8589.0
2000.0,8000.0,0.0,7070.0,6967.0,6967.0
2000.0,8000.0,0.05,6292.0,6046.0,6046.0
2000.0,8000.0,0.1,5167.0,4862.0,4862.0
2000.0,8000.0,0.15,3886.0,3778.0,3778.0
2000.0,8000.0,0.2,3403.0,3364.5,3364.5
2000.0,8000.0,0.25,3098.0,3038.5,3038.5
2000.0,8000.0,0.3,2696.0,2674.0,2674.0
2000.0,8000.0,0.35,2363.0,2345.0,2345.0
2000.0,8000.0,0.4,2077.0,2063.0,2063.0
2000.0,8000.0,0.45,1827.0,1816.0,1816.0
2000.0,8000.0,0.5,1595.0,1585.0,1585.0
2000.0,8000.0,0.6,1134.0,1132.5,1132.5
2000.0,8000.0,0.7,633.0,636.5,636.5
2000.0,8000.0,0.8,259.0,282.5,282.5
2000.0,8000.0,0.9,123.0,134.5,134.5
3000.0,0.0,-0.5,6741.0,6720.5,6720.5
3000.0,0.0,-0.4,6001.0,5997.5,5997.5
3000.0,0.0,-0.3,5272.0,5270.5,5270.5
3000.0,0.0,-0.2,4593.0,4585.0,4585.0
3000.0,0.0,-0.15,4213.0,4215.5,4215.5
3000.0,0.0,-0.1,3873.0,3824.5,3824.5
3000.0,0.0,-0.05,3447.0,3378.5,3378.5
3000.0,0.0,0.0,2943.0,2862.0,2862.0
3000.0,0.0,0.05,2431.0,2366.5,2366.5
3000.0,0.0,0.1,1979.0,1916.5,1916.5
3000.0,0.0,0.15,1551.0,1499.5,1499.5
3000.0,0.0,0.2,1181.0,1141.5,1141.5
3000.0,0.0,0.25,929.0,897.5,897.5
3000.0,0.0,0.3,741.0,718.5,718.5
3000.0,0.0,0.35,615.0,601.0,601.0
3000.0,0.0,0.4,539.0,529.5,529.5
3000.0,0.0,0.45,482.0,467.0,467.0
3000.0,0.0,0.5,443.0,431.5,431.5
3000.0,0.0,0.6,396.0,366.5,366.5
3000.0,0.0,0.7,350.0,340.5,340.5
3000.0,0.0,0.8,247.0,243.0,243.0
3000.0,0.0,0.9,178.0,175.0,175.0
3000.0,50.0,-0.5,7222.0,7188.5,7188.5
3000.0,50.0,-0.4,6535.0,6516.5,6516.5
3000.0,50.0,-0.3,5910.0,5890.5,5890.5
3000.0,50.0,-0.2,5303.0,5287.5,5287.5
3000.0,50.0,-0.15,4961.0,4941.5,4941.5
3000.0,50.0,-0.1,4653.0,4570.0,4570.0
3000.0,50.0,-0.05,4297.0,4177.5,4177.5
3000.0,50.0,0.0,3850.0,3711.0,3711.0
3000.0,50.0,0.05,3325.0,3211.0,3211.0
3000.0,50.0,0.1,2890.0,2775.0,2775.0
3000.0,50.0,0.15,2482.0,2377.5,2377.5
3000.0,50.0,0.2,2126.0,2035.5,2035.5
3000.0,50.0,0.25,1884.0,1806.5,1806.5
3000.0,50.0,0.3,1693.0,1625.5,1625.5
3000.0,50.0,0.35,1549.0,1491.5,1491.5
3000.0,50.0,0.4,1449.0,1372.0,1372.0
3000.0,50.0,0.45,1361.0,1265.5,1265.5
3000.0,50.0,0.5,1333.0,1219.0,1219.0
3000.0,50.0,0.6,1219.0,1117.5,1117.5
3000.0,50.0,0.7,1105.0,1018.5,1018.5
3000.0,50.0,0.8,704.0,671.0,671.0
3000.0,50.0,0.9,429.0,405.5,405.5
3000.0,100.0,-0.5,8514.0,8389.0,8389.0
3000.0,100.0,-0.4,7599.0,7536.5,7536.5
3000.0,100.0,-0.3,6831.0,6848.5,6848.5
3000.0,100.0,-0.2,6315.0,6202.5,6202.5
3000.0,100.0,-0.15,6057.0,5975.0,5975.0
3000.0,100.0,-0.1,5809.0,5686.0,5686.0
3000.0,100.0,-0.05,5525.0,5423.5,5423.5
3000.0,100.0,0.0,5121.0,5002.0,5002.0
3000.0,100.0,0.05,4495.0,4331.0,4331.0
3000.0,100.0,0.1,3921.0,3849.0,3849.0
3000.0,100.0,0.15,3575.0,3522.0,3522.0
3000.0,100.0,0.2,3415.0,3289.5,3289.5
3000.0,100.0,0.25,3262.0,3142.0,3142.0
3000.0,100.0,0.3,3171.0,3018.5,3018.5
3000.0,100.0,0.35,3010.0,2884.0,2884.0
3000.0,100.0,0.4,2948.0,2801.5,2801.5
3000.0,100.0,0.45,2926.0,2744.0,2744.0
3000.0,100.0,0.5,2771.0,2637.5,2637.5
3000.0,100.0,0.6,2483.0,2376.0,2376.0
3000.0,100.0,0.7,2059.0,2026.0,2026.0
