dataset,n,fluid,geometry,form,model,split,n_seeds,n_test_mean,n_train_mean,R2_mean,within_10pct_mean,within_20pct_mean,MAPE_pct_mean,RMSE_mean,safe_side_frac_mean,R2_sd,within_10pct_sd,MAPE_pct_sd
D6_Hardik_helical_water,156,water,helical_coil,local,GPR_Matern,LOSO,6,26.0,130.0,0.8455112253057874,0.8200307893584111,0.8458238296947975,9.326961979674882,128.86394043407412,0.5356813067922339,0.17925292275425195,0.20971988183154247,7.361577138304304
D6_Hardik_helical_water,156,water,helical_coil,reduced,Linear,80/20,20,32.0,124.0,0.9402797927306205,0.7625,0.953125,7.433978378671354,136.93581953640654,0.509375,0.03741678729724123,0.07478038020201484,1.3822478878556042
D6_Hardik_helical_water,156,water,helical_coil,reduced,Linear,70/30,20,47.0,109.0,0.9459484042512528,0.772340425531915,0.9521276595744682,7.3596090481932155,136.0320043628784,0.5031914893617022,0.02408144728822273,0.051703717504208276,1.040204166953869
D6_Hardik_helical_water,156,water,helical_coil,reduced,Linear,LOSO,6,26.0,130.0,0.8604968167837831,0.6696066686954908,0.9488526346145925,7.907359521732686,134.79376884053096,0.4290605229473476,0.14864643199285105,0.1461145356411009,2.8451014232276424
D6_Hardik_helical_water,156,water,helical_coil,reduced,Poly2_Ridge,80/20,20,32.0,124.0,0.9484530886077073,0.8515625,0.9453125,7.466797325299747,129.11183761121094,0.4859375,0.026519029167579807,0.06791886970380254,2.7027460119819713
D6_Hardik_helical_water,156,water,helical_coil,reduced,Poly2_Ridge,70/30,20,47.0,109.0,0.9539047942916044,0.852127659574468,0.9510638297872342,7.102848928817333,126.376059847643,0.4989361702127659,0.0166096338035416,0.06456279377397915,1.5862431113021338
D6_Hardik_helical_water,156,water,helical_coil,reduced,Poly2_Ridge,LOSO,6,26.0,130.0,0.832298798164489,0.7016274858972418,0.8347003591719945,10.725863845593267,154.4579338252581,0.4273265197992437,0.1216920568455078,0.15057450055720617,5.464193966867396
D6_Hardik_helical_water,156,water,helical_coil,reduced,kNN_k5,80/20,20,32.0,124.0,0.9162363790729504,0.66875,0.89375,11.237220411252938,167.73956296003263,0.4703125,0.028512957410087903,0.07944606743935755,4.681734137669696
D6_Hardik_helical_water,156,water,helical_coil,reduced,kNN_k5,70/30,20,47.0,109.0,0.9139812581029887,0.648936170212766,0.8914893617021278,11.485705416472381,174.71099972147223,0.501063829787234,0.019661163877541417,0.06457201900711532,2.868229563564221
D6_Hardik_helical_water,156,water,helical_coil,reduced,kNN_k5,LOSO,6,26.0,130.0,0.7146068507833317,0.5702553266394887,0.839762418798227,12.989136021618444,197.03469318871734,0.43178995279437854,0.19315970537216992,0.17803221643351333,6.3425067449412875
D6_Hardik_helical_water,156,water,helical_coil,reduced,RandomForest,80/20,20,32.0,124.0,0.9378626983939986,0.7671875,0.91875,8.195705324840931,143.54088699848026,0.509375,0.02164133709489746,0.061233046794495226,2.1807641361233934
D6_Hardik_helical_water,156,water,helical_coil,reduced,RandomForest,70/30,20,47.0,109.0,0.9329420533116387,0.7617021276595745,0.9212765957446809,8.690387008779314,152.39815349559575,0.5085106382978724,0.024505148244540725,0.05841129711942635,1.4473304771086624
D6_Hardik_helical_water,156,water,helical_coil,reduced,RandomForest,LOSO,6,26.0,130.0,0.5295806421747292,0.43024207792389935,0.7451468590559306,21.223909113881263,269.11324592095883,0.46215940198615985,0.31119924275538974,0.1333287633229699,15.405581038732336
D6_Hardik_helical_water,156,water,helical_coil,reduced,ExtraTrees,80/20,20,32.0,124.0,0.9546400380442,0.8671875,0.9390625,6.534943921329713,122.30987134743603,0.4890625,0.01844179910848484,0.060727328182276344,2.4155989689651802
D6_Hardik_helical_water,156,water,helical_coil,reduced,ExtraTrees,70/30,20,47.0,109.0,0.9546360960488206,0.8691489361702127,0.9489361702127661,6.568276086225609,125.32333316710977,0.4840425531914893,0.01707747559779898,0.03670638760028833,1.6141235773588571
D6_Hardik_helical_water,156,water,helical_coil,reduced,ExtraTrees,LOSO,6,26.0,130.0,0.7911748134073685,0.6143523090544604,0.8387368306723145,11.816004842327722,169.6861889198665,0.4463342550697295,0.20478999349121843,0.238926600815608,6.984195666562016
D6_Hardik_helical_water,156,water,helical_coil,reduced,HistGB,80/20,20,32.0,124.0,0.9132562412671892,0.65,0.8890625,10.637537268688822,168.34595457889094,0.53125,0.04040342766669069,0.0863886185851622,3.8135069003439344
D6_Hardik_helical_water,156,water,helical_coil,reduced,HistGB,70/30,20,47.0,109.0,0.9008998130970406,0.6212765957446809,0.8585106382978722,11.819674068935564,184.77807011395925,0.5180851063829788,0.0427948897774422,0.07226793021184565,3.2875750579986183
D6_Hardik_helical_water,156,water,helical_coil,reduced,HistGB,LOSO,6,26.0,130.0,0.6219331018474517,0.48481963825253066,0.8029817738122474,18.08816209547406,231.00919381358938,0.44818563676987927,0.28629971280890093,0.17330117892067293,14.809813541210628
D6_Hardik_helical_water,156,water,helical_coil,reduced,SVR_RBF,80/20,20,32.0,124.0,0.9485421233784553,0.8828125,0.953125,6.785004033463247,126.42061804430321,0.53125,0.033041755543627024,0.05633673867912483,2.3702325993120406
D6_Hardik_helical_water,156,water,helical_coil,reduced,SVR_RBF,70/30,20,47.0,109.0,0.9475452295627299,0.876595744680851,0.9595744680851064,7.005451053836611,132.07754894595092,0.5361702127659574,0.027750205506023765,0.05100780801525275,1.9572719400831806
D6_Hardik_helical_water,156,water,helical_coil,reduced,SVR_RBF,LOSO,6,26.0,130.0,0.6234224426214084,0.5662032365402542,0.7843498013130938,18.740660319868955,228.0149777950504,0.4412491062137241,0.3053832175839927,0.19834399489531923,12.822686065089671
D6_Hardik_helical_water,156,water,helical_coil,reduced,MLP,80/20,20,32.0,124.0,-48.33968940785403,0.5625,0.7125,44.22141283975721,1805.3968986118525,0.565625,144.0026436612998,0.3028103019175015,79.10195340280801
D6_Hardik_helical_water,156,water,helical_coil,reduced,MLP,70/30,20,47.0,109.0,-35.71205056358063,0.4457446808510638,0.6308510638297873,71.34718655511786,1800.4194299195497,0.5531914893617021,103.89206580501927,0.2777111629532191,144.47583983290943
D6_Hardik_helical_water,156,water,helical_coil,reduced,MLP,LOSO,6,26.0,130.0,-3283.8160901937463,0.18143052580252306,0.3406764853466863,181.05581583538614,12424.963166822781,0.5475942735841441,8039.725243215358,0.15660206619747932,357.1028677666869
D6_Hardik_helical_water,156,water,helical_coil,reduced,XGBoost,80/20,20,32.0,124.0,0.9474426887627198,0.8296875,0.9453125,7.142986135738065,131.51799445067928,0.5296875,0.019657420492120548,0.05410284279669794,2.5407944535326177
D6_Hardik_helical_water,156,water,helical_coil,reduced,XGBoost,70/30,20,47.0,109.0,0.9449167261137676,0.8180851063829786,0.9478723404255321,7.544220608495022,137.9569919134761,0.524468085106383,0.021483735753597303,0.05585706254779281,2.0148438886317397
D6_Hardik_helical_water,156,water,helical_coil,reduced,XGBoost,LOSO,6,26.0,130.0,0.6664011417104575,0.49473993877349853,0.7420071222404784,17.344670782455523,221.39628704951488,0.492851263684104,0.2004348867821824,0.1525086518516686,9.034406252793994
D6_Hardik_helical_water,156,water,helical_coil,reduced,LightGBM,80/20,20,32.0,124.0,0.9144742775987937,0.6796875,0.88125,10.240491886364358,167.3771151789112,0.5140625,0.03877789957404406,0.08831562994974929,3.5382222248239708
D6_Hardik_helical_water,156,water,helical_coil,reduced,LightGBM,70/30,20,47.0,109.0,0.9074202882340522,0.6457446808510638,0.8936170212765958,11.321530183523377,178.67565149300378,0.5074468085106382,0.03919722913519807,0.05703890686982882,3.3550802389951686
D6_Hardik_helical_water,156,water,helical_coil,reduced,LightGBM,LOSO,6,26.0,130.0,0.6042946095705551,0.4284315954374885,0.7529300212659974,18.323689346600762,250.94862811473658,0.5035781532775829,0.2230846016406401,0.1720021229226606,11.809224833692122
D6_Hardik_helical_water,156,water,helical_coil,reduced,CatBoost,80/20,20,32.0,124.0,0.9480866192013577,0.8515625,0.946875,7.495128685363413,130.2587446586764,0.5046875,0.021841826775695978,0.06867145632993146,3.962857872335322
D6_Hardik_helical_water,156,water,helical_coil,reduced,CatBoost,70/30,20,47.0,109.0,0.9500256795319402,0.8723404255319147,0.9585106382978725,7.598984719393696,132.77860453995618,0.48510638297872344,0.014257864145366636,0.04929756036518509,2.9094814226920755
D6_Hardik_helical_water,156,water,helical_coil,reduced,CatBoost,LOSO,6,26.0,130.0,0.6905903812556166,0.5315870026482291,0.7439541877806617,17.753105715684168,208.58435572382677,0.49558021541076,0.22525302501066932,0.21627641393000543,11.89752171353519
D6_Hardik_helical_water,156,water,helical_coil,reduced,GPR_Matern,80/20,20,32.0,124.0,0.9515888001861816,0.8890625,0.953125,6.587834051504989,123.66368593372756,0.5046875,0.030528322844772547,0.06450325751668018,2.3185669127971043
D6_Hardik_helical_water,156,water,helical_coil,reduced,GPR_Matern,70/30,20,47.0,109.0,0.9560368408348963,0.8904255319148936,0.9595744680851064,6.504723875735657,122.9102265988356,0.5095744680851063,0.01880273060638664,0.045410771222293755,1.6126151501316572
D6_Hardik_helical_water,156,water,helical_coil,reduced,GPR_Matern,LOSO,6,26.0,130.0,0.83568504219109,0.687042284408152,0.829324015085973,10.310312281662886,153.46732665817945,0.5213731561387349,0.12301720838906276,0.1671167896497711,5.134995678048208
D5_Helical_R123,257,R-123,helical_coil,local,Linear,80/20,20,52.0,205.0,0.8097154626737761,0.5692307692307692,0.8615384615384615,11.92683498582029,32.78703586760039,0.6201923076923077,0.09584427143521827,0.07523450310729318,1.7403971982342565
D5_Helical_R123,257,R-123,helical_coil,local,Linear,70/30,20,78.0,179.0,0.8218486617279372,0.5698717948717947,0.8551282051282051,12.190118809615864,32.79401672420625,0.6012820512820511,0.05892836212213336,0.046963029531463425,1.323682587446311
D5_Helical_R123,257,R-123,helical_coil,local,Linear,LOSO,2,128.5,128.5,-0.09281321736509246,0.1734126984126984,0.3680708180708181,34.840912004408096,68.9797487890411,0.4638888888888889,0.49577078296848537,0.08810774971927617,6.493156022095797
D5_Helical_R123,257,R-123,helical_coil,local,Poly2_Ridge,80/20,20,52.0,205.0,0.9659624489629115,0.9067307692307693,0.9846153846153844,4.772755845080998,13.662072653401102,0.5019230769230769,0.021612570548444253,0.03375851277348678,0.5698692197563482
D5_Helical_R123,257,R-123,helical_coil,local,Poly2_Ridge,70/30,20,78.0,179.0,0.9679586292019648,0.9083333333333334,0.9788461538461538,4.933583704787791,13.7880677083925,0.5025641025641026,0.013171699104169007,0.027044901422729476,0.5433753391921411
D5_Helical_R123,257,R-123,helical_coil,local,Poly2_Ridge,LOSO,2,128.5,128.5,-6.247660441262745,0.2472832722832723,0.39990842490842493,66.13924644516055,148.1064797784653,0.268009768009768,8.260264083252853,0.21839152661921515,61.23777099300252
D5_Helical_R123,257,R-123,helical_coil,local,kNN_k5,80/20,20,52.0,205.0,0.8655714709005167,0.48461538461538467,0.7730769230769231,14.749285148407996,28.065147952399208,0.5394230769230769,0.03171452887037585,0.04166796426921651,2.499412724630142
D5_Helical_R123,257,R-123,helical_coil,local,kNN_k5,70/30,20,78.0,179.0,0.8490803077905857,0.4839743589743589,0.7653846153846156,15.797142149741555,30.18060102331221,0.5442307692307692,0.03264718820417219,0.05405380563471252,2.2363519774689253
D5_Helical_R123,257,R-123,helical_coil,local,kNN_k5,LOSO,2,128.5,128.5,0.2520747417325289,0.19688644688644688,0.46865079365079365,30.936877780896832,60.03521273291954,0.608974358974359,0.0039125533822950255,0.024606279931399997,3.809846933057681
D5_Helical_R123,257,R-123,helical_coil,local,RandomForest,80/20,20,52.0,205.0,0.9194962247594866,0.6403846153846152,0.8865384615384615,9.776332453939593,21.474088032971093,0.4875,0.033724998904750704,0.060845030366796136,1.752801268627213
D5_Helical_R123,257,R-123,helical_coil,local,RandomForest,70/30,20,78.0,179.0,0.9113158683384371,0.6128205128205126,0.8698717948717949,10.324121745096562,22.97184597685969,0.516025641025641,0.028403832027407025,0.06778875066537372,1.7504804550633866
D5_Helical_R123,257,R-123,helical_coil,local,RandomForest,LOSO,2,128.5,128.5,0.10603335660275848,0.1512820512820513,0.3623321123321124,30.161160188724658,63.06950658541972,0.48443223443223443,0.3371269803069715,0.06889758380792002,6.648498477061674
D5_Helical_R123,257,R-123,helical_coil,local,ExtraTrees,80/20,20,52.0,205.0,0.9380985678850158,0.6730769230769229,0.9096153846153847,8.578606431339008,18.985648484381002,0.49134615384615393,0.018894508396504077,0.06543817763256929,1.4668343066942797
D5_Helical_R123,257,R-123,helical_coil,local,ExtraTrees,70/30,20,78.0,179.0,0.9312316275766183,0.6679487179487179,0.8974358974358972,9.175112095135665,20.28763559182511,0.4980769230769231,0.01949122159851717,0.06455977299698147,1.3970945143690945
D5_Helical_R123,257,R-123,helical_coil,local,ExtraTrees,LOSO,2,128.5,128.5,0.31759037987907507,0.17762515262515263,0.43434065934065935,27.62320604042123,56.449320821176684,0.49023199023199027,0.11713522152174792,0.021541287168015094,3.8878742100095494
D5_Helical_R123,257,R-123,helical_coil,local,HistGB,80/20,20,52.0,205.0,0.9299646304907064,0.698076923076923,0.9105769230769232,8.864082567285354,20.094486632077114,0.5125,0.024480878579298267,0.08714921678176026,1.5647084702284717
D5_Helical_R123,257,R-123,helical_coil,local,HistGB,70/30,20,78.0,179.0,0.9197449115796497,0.6608974358974358,0.8897435897435896,9.629387134054042,22.053788751385053,0.5153846153846153,0.017286333873173115,0.05904106419392273,1.2718751192421385
D5_Helical_R123,257,R-123,helical_coil,local,HistGB,LOSO,2,128.5,128.5,0.2055248514713353,0.21398046398046397,0.4613247863247863,28.24545682168939,59.101014054135916,0.4395909645909646,0.333995943830631,0.00043168912160350734,6.770668328924851
D5_Helical_R123,257,R-123,helical_coil,local,SVR_RBF,80/20,20,52.0,205.0,0.9762674141497427,0.9307692307692308,0.9788461538461538,4.571074971196852,11.399253681767085,0.510576923076923,0.015807351391056754,0.03440104580768906,0.6414802246353636
D5_Helical_R123,257,R-123,helical_coil,local,SVR_RBF,70/30,20,78.0,179.0,0.9739824874054964,0.9051282051282051,0.9717948717948717,5.029941134914543,12.44646084919949,0.5141025641025642,0.011417240195244507,0.03363817834631085,0.5978531229581026
D5_Helical_R123,257,R-123,helical_coil,local,SVR_RBF,LOSO,2,128.5,128.5,-0.6960393938777018,0.17985347985347983,0.31193528693528694,36.76656830783521,92.45299759966488,0.698015873015873,1.182068964779283,0.10930368559000843,13.133690107430223
D5_Helical_R123,257,R-123,helical_coil,local,MLP,80/20,20,52.0,205.0,-20.833338842985608,0.5096153846153846,0.6932692307692307,34.2483234487372,165.28198611919248,0.5644230769230769,62.61246295141018,0.3030713228278911,45.341503143857004
D5_Helical_R123,257,R-123,helical_coil,local,MLP,70/30,20,78.0,179.0,-28.46552067401715,0.36089743589743584,0.5141025641025642,58.4966572632563,278.9648930296513,0.582051282051282,49.90669765867748,0.3125536737185809,52.04667322784294
D5_Helical_R123,257,R-123,helical_coil,local,MLP,LOSO,2,128.5,128.5,-3840786003.1465693,0.039987789987789985,0.07927350427350427,397732.2256223112,3710259.302475157,0.08641636141636141,5431691534.456119,0.044463979525161415,562094.7594606319
D5_Helical_R123,257,R-123,helical_coil,local,XGBoost,80/20,20,52.0,205.0,0.9497879003507433,0.7384615384615384,0.9442307692307692,7.889465217862008,17.013642811656805,0.5028846153846154,0.017724912434052918,0.0606206865886471,1.473910470408062
D5_Helical_R123,257,R-123,helical_coil,local,XGBoost,70/30,20,78.0,179.0,0.9401534421451595,0.6961538461538461,0.9211538461538462,8.684210173059881,18.835915725766107,0.5448717948717948,0.019792552798446744,0.05613045563162189,1.3453084945198874
D5_Helical_R123,257,R-123,helical_coil,local,XGBoost,LOSO,2,128.5,128.5,0.46589758981492346,0.2033882783882784,0.48229548229548225,23.63368234609598,51.31957899788165,0.503052503052503,0.09592520969679129,0.10632503065094426,1.4592204673522085
D5_Helical_R123,257,R-123,helical_coil,local,LightGBM,80/20,20,52.0,205.0,0.9356492675054024,0.7326923076923078,0.9134615384615383,8.292916694570346,19.172087338428096,0.5134615384615386,0.026066759778171626,0.06298279735276388,1.375699097836508
D5_Helical_R123,257,R-123,helical_coil,local,LightGBM,70/30,20,78.0,179.0,0.9257560942872681,0.6846153846153845,0.8955128205128204,9.19399223007385,21.12040736294943,0.5076923076923077,0.01899377025062921,0.05349477279082255,1.1258220892742308
D5_Helical_R123,257,R-123,helical_coil,local,LightGBM,LOSO,2,128.5,128.5,0.30434321607667425,0.2382173382173382,0.5191697191697192,26.35778636431114,56.23054077972802,0.4538766788766789,0.20425224528295202,0.01364137624267089,3.6666876233947887
D5_Helical_R123,257,R-123,helical_coil,local,CatBoost,80/20,20,52.0,205.0,0.9627317011013297,0.8173076923076923,0.9442307692307692,6.709567380630875,14.806341961893562,0.5182692307692309,0.010276631417582182,0.04689851351499228,1.0387281888983997
D5_Helical_R123,257,R-123,helical_coil,local,CatBoost,70/30,20,78.0,179.0,0.9573506693448246,0.7897435897435898,0.9282051282051281,7.470900397066233,16.03669601028492,0.516025641025641,0.011301780936040772,0.05317036244443005,1.1638566678923619
D5_Helical_R123,257,R-123,helical_coil,local,CatBoost,LOSO,2,128.5,128.5,0.5557457513489815,0.24764957264957266,0.5201159951159952,22.66414006766804,47.219345336744475,0.5216727716727717,0.17399812594818803,0.1447453624736565,3.5016919156438298
D5_Helical_R123,257,R-123,helical_coil,local,GPR_Matern,80/20,20,52.0,205.0,0.9978540018653252,0.9865384615384615,0.9971153846153845,1.562088406463411,3.490183147475719,0.49615384615384617,0.000979960284367855,0.018821557112676655,0.33828106327741575
D5_Helical_R123,257,R-123,helical_coil,local,GPR_Matern,70/30,20,78.0,179.0,0.997199278310325,0.9794871794871796,0.9948717948717949,1.8124089372894396,4.066920578622596,0.48910256410256403,0.0012195540431214867,0.01522635649939902,0.29780531638395596
D5_Helical_R123,257,R-123,helical_coil,local,GPR_Matern,LOSO,2,128.5,128.5,-1.3924299657741717,0.32924297924297924,0.4867216117216117,41.30184201102525,75.25139199365766,0.33485958485958484,3.1533417948137275,0.28379242854214676,35.42634041017464
D5_Helical_R123,257,R-123,helical_coil,reduced,Linear,80/20,20,52.0,205.0,0.7810553545481618,0.4826923076923076,0.801923076923077,14.012802061218242,35.41341176110902,0.5701923076923077,0.100002482205756,0.05680834262645867,2.20075533203008
D5_Helical_R123,257,R-123,helical_coil,reduced,Linear,70/30,20,78.0,179.0,0.7909252698728952,0.46282051282051284,0.8012820512820514,14.428529475946025,35.46626791583481,0.5673076923076923,0.067394272076173,0.04115616887345513,1.826561746995878
